"Institution id","Case url","Institution name","Institution tags","Jst category","Voivodship","County","Community","Jst full name","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","population_2025"
"2052","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-948","TUCHÓW","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Tarnowski","Tuchów","Małopolskie / Tarnowski / Tuchów (1216103, gmina miejsko-wiejska)",81,75,0,"N/A",0,0,0,"b) NIE","b) NIE",16750
"1403","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2014","TUCZĘPY","samorząd gminy","gmina wiejska","Świętokrzyskie","Buski","Tuczępy","Świętokrzyskie / Buski / Tuczępy (2601072, gmina wiejska)",39,39,0,"N/A",0,0,0,"b) NIE","b) NIE",3520
"2365","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2469","TUCZNO","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Wałecki","Tuczno","Zachodniopomorskie / Wałecki / Tuczno (3217043, gmina miejsko-wiejska)",25,25,0,"N/A",0,0,0,"b) NIE","b) NIE",4350
"1002","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2338","TULISZKÓW","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Turecki","Tuliszków","Wielkopolskie / Turecki / Tuliszków (3027073, gmina miejsko-wiejska)",71,70,0,"N/A",0,0,0,"a) TAK","b) NIE",10010
"1547","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1345","TUŁOWICE","samorząd gminy","gmina miejsko-wiejska","Opolskie","Opolski","Tułowice","Opolskie / Opolski / Tułowice (1609123, gmina miejsko-wiejska)",87,87,0,"N/A",0,0,0,"b) NIE","a) TAK",4880
"377","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-597","TUPLICE","samorząd gminy","gmina wiejska","Lubuskie","Żarski","Tuplice","Lubuskie / Żarski / Tuplice (0811092, gmina wiejska)",77,77,0,"N/A",0,0,0,"b) NIE","b) NIE",2830
"1713","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1346","TURAWA","samorząd gminy","gmina wiejska","Opolskie","Opolski","Turawa","Opolskie / Opolski / Turawa (1609132, gmina wiejska)",99,98,2,"[e]",0,1,0,"b) NIE","b) NIE",10120
"1601","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2340","TUREK","samorząd gminy","gmina wiejska","Wielkopolskie","Turecki","Turek","Wielkopolskie / Turecki / Turek (3027082, gmina wiejska)",94,93,1,"[g]",0,0,0,"b) NIE","a) TAK",10940
"721","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2339","TUREK","samorząd gminy","gmina miejska","Wielkopolskie","Turecki","Turek","Wielkopolskie / Turecki / Turek (3027011, gmina miejska)",21,21,0,"N/A",0,0,0,"b) NIE","b) NIE",23810
"1548","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-491","TUROBIN","samorząd gminy","gmina miejsko-wiejska","Lubelskie","Biłgorajski","Turobin","Lubelskie / Biłgorajski / Turobin (0602143, gmina miejsko-wiejska)",84,81,1,"[a, f, i]",0,1,0,"b) NIE","b) NIE",5310
"1404","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1618","TUROŚL","samorząd gminy","gmina wiejska","Podlaskie","Kolneński","Turośl","Podlaskie / Kolneński / Turośl (2006062, gmina wiejska)",65,65,0,"N/A",0,0,0,"b) NIE","b) NIE",4740
"1549","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1619","TUROŚŃ KOŚCIELNA","samorząd gminy","gmina wiejska","Podlaskie","Białostocki","Turośń Kościelna","Podlaskie / Białostocki / Turośń Kościelna (2002112, gmina wiejska)",111,110,1,"[h]",0,0,0,"b) NIE","b) NIE",7230
"773","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-141","TWARDOGÓRA","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Oleśnicki","Twardogóra","Dolnośląskie / Oleśnicki / Twardogóra (0214083, gmina miejsko-wiejska)",79,79,0,"N/A",0,0,0,"b) NIE","b) NIE",12400
"378","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1900","TWORÓG","samorząd gminy","gmina wiejska","Śląskie","Tarnogórski","Tworóg","Śląskie / Tarnogórski / Tworóg (2413082, gmina wiejska)",81,80,1,"[b]",0,0,0,"b) NIE","b) NIE",8140
"7998","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2470","TYCHOWO","samorząd gminy","gmina miejsko-wiejska","Zachodniopomorskie","Białogardzki","Tychowo","Zachodniopomorskie / Białogardzki / Tychowo (3201043, gmina miejsko-wiejska)",66,63,1,"[a]",0,0,0,"b) NIE","b) NIE",6080
"1551","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1496","TYCZYN","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Rzeszowski","Tyczyn","Podkarpackie / Rzeszowski / Tyczyn (1816143, gmina miejsko-wiejska)","BD","BD","BD","BD","BD","BD","BD","b) NIE","b) NIE",11700
"100","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1620","TYKOCIN","samorząd gminy","gmina miejsko-wiejska","Podlaskie","Białostocki","Tykocin","Podlaskie / Białostocki / Tykocin (2002123, gmina miejsko-wiejska)",117,"BD","BD","BD","BD","BD",0,"b) NIE","b) NIE",5590
"1565","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-949","TYMBARK","samorząd gminy","gmina wiejska","Małopolskie","Limanowski","Tymbark","Małopolskie / Limanowski / Tymbark (1207122, gmina wiejska)",75,75,1,"[a, b]",0,0,1,"b) NIE","b) NIE",6300
"1406","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1497","TYRAWA WOŁOSKA","samorząd gminy","gmina wiejska","Podkarpackie","Sanocki","Tyrawa Wołoska","Podkarpackie / Sanocki / Tyrawa Wołoska (1817062, gmina wiejska)",74,74,0,"N/A",0,0,0,"b) NIE","b) NIE",1920
"1407","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-492","TYSZOWCE","samorząd gminy","gmina miejsko-wiejska","Lubelskie","Tomaszowski","Tyszowce","Lubelskie / Tomaszowski / Tyszowce (0618123, gmina miejsko-wiejska)",72,72,0,"N/A",0,0,0,"b) NIE","b) NIE",4950
"1554","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-493","UCHANIE","samorząd gminy","gmina wiejska","Lubelskie","Hrubieszowski","Uchanie","Lubelskie / Hrubieszowski / Uchanie (0604072, gmina wiejska)",79,79,0,"N/A",0,0,0,"b) NIE","b) NIE",3890
"1428","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-759","UJAZD","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Tomaszowski","Ujazd","Łódzkie / Tomaszowski / Ujazd (1016103, gmina miejsko-wiejska)",82,80,0,"[c]",0,0,0,"b) NIE","a) TAK",7160
"2156","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1347","UJAZD","samorząd gminy","gmina miejsko-wiejska","Opolskie","Strzelecki","Ujazd","Opolskie / Strzelecki / Ujazd (1611063, gmina miejsko-wiejska)",79,75,2,"[a]",0,0,0,"b) NIE","b) NIE",6330
"1934","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1902","UJSOŁY","samorząd gminy","gmina wiejska","Śląskie","Żywiecki","Ujsoły","Śląskie / Żywiecki / Ujsoły (2417142, gmina wiejska)",69,69,0,"N/A",0,0,0,"b) NIE","b) NIE",4100
"1952","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2341","UJŚCIE","samorząd gminy","gmina miejsko-wiejska","Wielkopolskie","Pilski","Ujście","Wielkopolskie / Pilski / Ujście (3019073, gmina miejsko-wiejska)",141,132,22,"[a, b]",0,22,0,"b) NIE","b) NIE",7440
"1717","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-494","ULAN-MAJORAT","samorząd gminy","gmina wiejska","Lubelskie","Radzyński","Ulan-Majorat","Lubelskie / Radzyński / Ulan-Majorat (0615072, gmina wiejska)",82,82,0,"N/A",0,0,0,"b) NIE","b) NIE",5410
"1429","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1498","ULANÓW","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Niżański","Ulanów","Podkarpackie / Niżański / Ulanów (1812073, gmina miejsko-wiejska)",65,65,0,"N/A",0,0,0,"b) NIE","b) NIE",7690
"383","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-495","ULHÓWEK","samorząd gminy","gmina wiejska","Lubelskie","Tomaszowski","Ulhówek","Lubelskie / Tomaszowski / Ulhówek (0618132, gmina wiejska)",46,46,0,"N/A",0,0,0,"b) NIE","b) NIE",3850
"382","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-496","UŁĘŻ","samorząd gminy","gmina wiejska","Lubelskie","Rycki","Ułęż","Lubelskie / Rycki / Ułęż (0616062, gmina wiejska)",61,61,0,"N/A",0,0,0,"a) TAK","b) NIE",2720
"2385","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-760","UNIEJÓW","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Poddębicki","Uniejów","Łódzkie / Poddębicki / Uniejów (1011043, gmina miejsko-wiejska)",56,"BD","BD","BD",0,0,0,"b) NIE","b) NIE",6650
"385","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-298","UNISŁAW","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Chełmiński","Unisław","Kujawsko-Pomorskie / Chełmiński / Unisław (0404072, gmina wiejska)",59,59,0,"N/A",0,0,0,"b) NIE","b) NIE",6620
"1043","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-497","URSZULIN","samorząd gminy","gmina wiejska","Lubelskie","Włodawski","Urszulin","Lubelskie / Włodawski / Urszulin (0619052, gmina wiejska)",82,82,0,"N/A",0,0,0,"b) NIE","b) NIE",4010
"1194","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-498","URZĄD GMINY HRUBIESZÓW","samorząd gminy","gmina wiejska","Lubelskie","Hrubieszowski","Hrubieszów","Lubelskie / Hrubieszowski / Hrubieszów (0604042, gmina wiejska)",98,97,0,"[d]",0,0,0,"b) NIE","a) TAK",8980
"1437","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1749","USTKA","samorząd gminy","gmina wiejska","Pomorskie","Słupski","Ustka","Pomorskie / Słupski / Ustka (2212102, gmina wiejska)",118,114,1,"[i]",0,0,0,"b) NIE","b) NIE",7920
"2071","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1748","USTKA","samorząd gminy","gmina miejska","Pomorskie","Słupski","Ustka","Pomorskie / Słupski / Ustka (2212011, gmina miejska)",131,123,6,"[c, i]",0,0,0,"b) NIE","b) NIE",13210
"2076","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1499","USTRZYKI DOLNE","samorząd gminy","gmina miejsko-wiejska","Podkarpackie","Bieszczadzki","Ustrzyki Dolne","Podkarpackie / Bieszczadzki / Ustrzyki Dolne (1801083, gmina miejsko-wiejska)",39,37,3,"[f]",0,0,0,"b) NIE","b) NIE",15960
"387","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-950","UŚCIE GORLICKIE","samorząd gminy","gmina wiejska","Małopolskie","Gorlicki","Uście Gorlickie","Małopolskie / Gorlicki / Uście Gorlickie (1205102, gmina wiejska)",107,107,0,"N/A",0,0,0,"b) NIE","b) NIE",6640
"2440","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-500","UŚCIMÓW","samorząd gminy","gmina wiejska","Lubelskie","Lubartowski","Uścimów","Lubelskie / Lubartowski / Uścimów (0608132, gmina wiejska)",66,66,0,"N/A",0,0,0,"b) NIE","b) NIE",2950
"2184","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-951","WADOWICE","samorząd gminy","gmina miejsko-wiejska","Małopolskie","Wadowicki","Wadowice","Małopolskie / Wadowicki / Wadowice (1218093, gmina miejsko-wiejska)",134,"BD",3,"[a, f]",0,0,1,"b) NIE","a) TAK",36050
"1438","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1500","WADOWICE GÓRNE","samorząd gminy","gmina wiejska","Podkarpackie","Mielecki","Wadowice Górne","Podkarpackie / Mielecki / Wadowice Górne (1811102, gmina wiejska)",82,82,0,"N/A",0,0,0,"b) NIE","b) NIE",7650
"1566","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-299","WAGANIEC","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Aleksandrowski","Waganiec","Kujawsko-Pomorskie / Aleksandrowski / Waganiec (0401082, gmina wiejska)",89,87,2,"[h]",0,2,0,"b) NIE","b) NIE",4360
"2387","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-143","WALIM","samorząd gminy","gmina wiejska","Dolnośląskie","Wałbrzyski","Walim","Dolnośląskie / Wałbrzyski / Walim (0221082, gmina wiejska)",97,97,0,"N/A",0,0,"BD","b) NIE","b) NIE",5290
"7999","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-144","WAŁBRZYCH","miasto na prawach powiatu","miasto na prawach powiatu","Dolnośląskie","Wałbrzych",,"Dolnośląskie / Wałbrzych (0265, miasto na prawach powiatu)",220,182,10,"[a, c, f]",0,4,0,"b) NIE","b) NIE",97550
"2445","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2472","WAŁCZ","samorząd gminy","gmina miejska","Zachodniopomorskie","Wałecki","Wałcz","Zachodniopomorskie / Wałecki / Wałcz (3217011, gmina miejska)",103,94,0,"[a, b, c]",0,0,0,"b) NIE","b) NIE",22970
"2447","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2342","WAPNO","samorząd gminy","gmina wiejska","Wielkopolskie","Wągrowiecki","Wapno","Wielkopolskie / Wągrowiecki / Wapno (3028062, gmina wiejska)",68,68,0,"N/A",0,0,0,"b) NIE","b) NIE",2660
"2077","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1247","WARKA","samorząd gminy","gmina miejsko-wiejska","Mazowieckie","Grójecki","Warka","Mazowieckie / Grójecki / Warka (1406113, gmina miejsko-wiejska)",136,118,0,"[a,c,i]",0,0,2,"b) NIE","b) NIE",18970
"388","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-300","WARLUBIE","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Świecki","Warlubie","Kujawsko-Pomorskie / Świecki / Warlubie (0414112, gmina wiejska)",125,120,1,"[a, b, c]",0,0,0,"b) NIE","a) TAK",5970
"1440","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2474","WARNICE","samorząd gminy","gmina wiejska","Zachodniopomorskie","Pyrzycki","Warnice","Zachodniopomorskie / Pyrzycki / Warnice (3212062, gmina wiejska)",74,74,0,"N/A",0,0,0,"b) NIE","b) NIE",2980
"1487","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1248","Warszawa","miasto na prawach powiatu","miasto stołeczne, na prawach powiatu","Mazowieckie","Warszawa",,"Mazowieckie / Warszawa (1465, miasto stołeczne, na prawach powiatu)",11196,"BD",126,"[a, c, f]",16,10,0,"b) NIE","b) NIE",1866730
"220","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-761","WARTA","samorząd gminy","gmina miejsko-wiejska","Łódzkie","Sieradzki","Warta","Łódzkie / Sieradzki / Warta (1014093, gmina miejsko-wiejska)",77,77,0,"N/A",0,0,0,"b) NIE","b) NIE",11640
"2388","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-145","WARTA BOLESŁAWIECKA","samorząd gminy","gmina wiejska","Dolnośląskie","Bolesławiecki","Warta Bolesławiecka","Dolnośląskie / Bolesławiecki / Warta Bolesławiecka (0201062, gmina wiejska)",93,92,0,"[d]",0,0,0,"b) NIE","b) NIE",8350
"2389","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-762","WARTKOWICE","samorząd gminy","gmina wiejska","Łódzkie","Poddębicki","Wartkowice","Łódzkie / Poddębicki / Wartkowice (1011052, gmina wiejska)",71,71,0,"N/A",0,0,0,"b) NIE","b) NIE",6030
"1442","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1621","WASILKÓW","samorząd gminy","gmina miejsko-wiejska","Podlaskie","Białostocki","Wasilków","Podlaskie / Białostocki / Wasilków (2002133, gmina miejsko-wiejska)",181,176,2,"[f]",3,0,0,"b) NIE","b) NIE",21690
"1178","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2015","WAŚNIÓW","samorząd gminy","gmina wiejska","Świętokrzyskie","Ostrowiecki","Waśniów","Świętokrzyskie / Ostrowiecki / Waśniów (2607062, gmina wiejska)",67,65,0,"[a]",0,0,0,"b) NIE","b) NIE",6190
"135","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2016","WĄCHOCK","samorząd gminy","gmina miejsko-wiejska","Świętokrzyskie","Starachowicki","Wąchock","Świętokrzyskie / Starachowicki / Wąchock (2611053, gmina miejsko-wiejska)",57,57,0,"N/A",0,0,0,"b) NIE","b) NIE",6150
"2386","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-146","WĄDROŻEWIELKIE","samorząd gminy","gmina wiejska","Dolnośląskie","Jaworski","Wądroże Wielkie","Dolnośląskie / Jaworski / Wądroże Wielkie (0205062, gmina wiejska)",90,90,0,"N/A",0,0,0,"b) NIE","b) NIE",3660
"645","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2343","WĄGROWIEC","samorząd gminy","gmina miejska","Wielkopolskie","Wągrowiecki","Wągrowiec","Wielkopolskie / Wągrowiecki / Wągrowiec (3028011, gmina miejska)",115,106,0,"[a]",0,0,0,"b) NIE","b) NIE",25220
"697","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2344","WĄGROWIEC","samorząd gminy","gmina wiejska","Wielkopolskie","Wągrowiecki","Wągrowiec","Wielkopolskie / Wągrowiecki / Wągrowiec (3028072, gmina wiejska)",113,110,3,"[a, f, h]",0,0,0,"BD","BD",12400
"1936","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-302","WĄPIELSK","samorząd gminy","gmina wiejska","Kujawsko-Pomorskie","Rypiński","Wąpielsk","Kujawsko-Pomorskie / Rypiński / Wąpielsk (0412062, gmina wiejska)",28,28,0,"N/A",0,0,0,"b) NIE","b) NIE",3610
"1441","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1249","WĄSEWO","samorząd gminy","gmina wiejska","Mazowieckie","Ostrowski","Wąsewo","Mazowieckie / Ostrowski / Wąsewo (1416102, gmina wiejska)",76,76,0,"N/A",0,0,0,"b) NIE","b) NIE",3890
"2448","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-147","WĄSOSZ","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Górowski","Wąsosz","Dolnośląskie / Górowski / Wąsosz (0204043, gmina miejsko-wiejska)",119,118,1,"[i]",0,0,0,"b) NIE","b) NIE",6610
"2463","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1622","WĄSOSZ","samorząd gminy","gmina wiejska","Podlaskie","Grajewski","Wąsosz","Podlaskie / Grajewski / Wąsosz (2004062, gmina wiejska)",73,71,0,"[a]","BD",0,0,"b) NIE","b) NIE",3210
"389","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-501","WĄWOLNICA","samorząd gminy","gmina miejsko-wiejska","Lubelskie","Puławski","Wąwolnica","Lubelskie / Puławski / Wąwolnica (0614103, gmina miejsko-wiejska)",113,109,3,"BD",0,1,0,"b) NIE","b) NIE",4060
"1412","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1751","WEJHEROWO","samorząd gminy","gmina wiejska","Pomorskie","Wejherowski","Wejherowo","Pomorskie / Wejherowski / Wejherowo (2215102, gmina wiejska)",119,115,0,"[b, c]",0,0,0,"b) NIE","a) TAK",32370
"646","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1750","WEJHEROWO","samorząd gminy","gmina miejska","Pomorskie","Wejherowski","Wejherowo","Pomorskie / Wejherowski / Wejherowo (2215031, gmina miejska)",135,102,25,"[a, f, g]",0,13,0,"b) NIE","a) TAK",44980
"1718","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-502","WERBKOWICE","samorząd gminy","gmina wiejska","Lubelskie","Hrubieszowski","Werbkowice","Lubelskie / Hrubieszowski / Werbkowice (0604082, gmina wiejska)",107,106,1,"[g]",0,0,0,"b) NIE","b) NIE",8110
"1443","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1904","WĘGIERSKA GÓRKA","samorząd gminy","gmina wiejska","Śląskie","Żywiecki","Węgierska Górka","Śląskie / Żywiecki / Węgierska Górka (2417152, gmina wiejska)",112,106,3,"[a, f, i]",0,0,1,"b) NIE","b) NIE",14150
"2449","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-148","WĘGLINIEC","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Zgorzelecki","Węgliniec","Dolnośląskie / Zgorzelecki / Węgliniec (0225063, gmina miejsko-wiejska)",91,90,1,"[a]",0,0,0,"b) NIE","b) NIE",7590
"40","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-2135","WĘGORZEWO","samorząd gminy","gmina miejsko-wiejska","Warmińsko-Mazurskie","Węgorzewski","Węgorzewo","Warmińsko-Mazurskie / Węgorzewski / Węgorzewo (2819033, gmina miejsko-wiejska)",79,70,0,"[a, b, f]",0,0,0,"b) NIE","b) NIE",14940
"1047","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1250","WĘGRÓW","samorząd gminy","gmina miejska","Mazowieckie","Węgrowski","Węgrów","Mazowieckie / Węgrowski / Węgrów (1433011, gmina miejska)",74,74,0,"N/A",0,0,0,"b) NIE","a) TAK",11650
"2391","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1251","WIĄZOWNA","samorząd gminy","gmina wiejska","Mazowieckie","Otwocki","Wiązowna","Mazowieckie / Otwocki / Wiązowna (1417082, gmina wiejska)",206,"BD",3,"[d, f]",1,1,0,"b) NIE","a) TAK",16530
"1444","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-1501","WIĄZOWNICA","samorząd gminy","gmina wiejska","Podkarpackie","Jarosławski","Wiązownica","Podkarpackie / Jarosławski / Wiązownica (1804112, gmina wiejska)",45,45,0,"N/A",0,0,0,"a) TAK","b) NIE",11790
"136","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-149","WIĄZÓW","samorząd gminy","gmina miejsko-wiejska","Dolnośląskie","Strzeliński","Wiązów","Dolnośląskie / Strzeliński / Wiązów (0217053, gmina miejsko-wiejska)",83,82,1,"[f]",0,0,0,"b) NIE","b) NIE",6680
"736","https://fedrowanie.siecobywatelska.pl/sprawy/wnioski-o-informacje-w-2025-763","WIDAWA","samorząd gminy","gmina wiejska","Łódzkie","Łaski","Widawa","Łódzkie / Łaski / Widawa (1003042, gmina wiejska)",84,84,0,"N/A",0,0,0,"b) NIE","b) NIE",6710
